8448763,Edward,Lee,R,1961,12,17,R
8448764,Stephen,Leach,R,1966,1,16,R
8448765,John,Leblanc,R,1964,1,21,L
8448771,Jamie,Leach,R,1969,8,25,R
8448772,Claude,Lemieux,R,1965,7,16,R
8448781,Jocelyn,Lemieux,R,1967,11,18,L
8448785,Craig,Sarner,R,1949,6,20,L
8448786,Dick,Sarrazin,R,1946,1,22,R
8448789,Ted,Saunders,R,1911,8,29,R
8448804,Bill,Lesuk,R,1946,11,1,L
8448821,Robert,Logan,R,1964,2,22,L
8448837,Darren,Lowe,R,1960,10,13,R
8448844,Jan,Ludvig,R,1961,9,17,R
8448848,Hakan,Loob,R,1960,7,3,L
8448855,Jeffrey,Logan,R,1960,11,10,
8448858,Willy,Lindstrom,R,1951,5,5,L
8448873,Mark,Lofthouse,R,1957,4,21,R
8448894,Daniel,Lucas,R,1958,2,28,R
8448901,Dave,Lumley,R,1954,9,1,R
8448915,Al,MacAdam,R,1952,3,16,L
8448917,Blair,MacDonald,R,1953,11,17,R
8448919,Paul,MacDermid,R,1963,4,14,R
8448923,Ken,Schinkel,R,1932,11,27,R
8448924,Cliff,Schmautz,R,1939,3,17,R
8448927,Clarence,Schmidt,R,1925,9,17,R
